"GEOID","GEO.display.label","pop","pop.white","pop.not.white","pct.white","pct.not.white"
17031010201,17031010201,6450,2312,4138,0.358449612403101,0.641550387596899
17031010202,17031010202,2818,1237,1581,0.438963804116395,0.561036195883605
17031010300,17031010300,6236,3267,2969,0.523893521488133,0.476106478511867
17031010400,17031010400,5042,3341,1701,0.662633875446252,0.337366124553748
17031010503,17031010503,2290,1452,838,0.634061135371179,0.365938864628821
17031010600,17031010600,6097,3459,2638,0.567328194193866,0.432671805806134
17031010701,17031010701,3864,2125,1739,0.549948240165631,0.450051759834369
17031020100,17031020100,3965,1529,2436,0.38562421185372,0.61437578814628
17031020200,17031020200,6676,4069,2607,0.609496704613541,0.390503295386459
17031020302,17031020302,4650,3051,1599,0.656129032258065,0.343870967741935
17031020400,17031020400,4168,2266,1902,0.543666026871401,0.456333973128599
17031020602,17031020602,4340,2084,2256,0.480184331797235,0.519815668202765
17031020701,17031020701,1704,1088,616,0.63849765258216,0.36150234741784
17031020702,17031020702,7194,3618,3576,0.502919099249375,0.497080900750625
17031020801,17031020801,5458,2945,2513,0.539574935873946,0.460425064126054
17031020802,17031020802,6963,2347,4616,0.337067356024702,0.662932643975298
17031020901,17031020901,5221,1839,3382,0.352231373300134,0.647768626699866
17031020902,17031020902,4286,2095,2191,0.488800746616892,0.511199253383108
17031030101,17031030101,3893,2017,1876,0.518109427176984,0.481890572823016
17031030102,17031030102,3204,1898,1306,0.592384519350811,0.407615480649189
17031030104,17031030104,3681,2398,1283,0.65145340939962,0.34854659060038
17031030601,17031030601,4012,2179,1833,0.543120638085743,0.456879361914257
17031030701,17031030701,1549,827,722,0.533892834086507,0.466107165913493
17031030702,17031030702,1630,1006,624,0.617177914110429,0.382822085889571
17031030703,17031030703,2830,1717,1113,0.606713780918728,0.393286219081272
17031030706,17031030706,3599,2373,1226,0.659349819394276,0.340650180605724
17031030800,17031030800,4326,3333,993,0.770457697642164,0.229542302357836
17031031200,17031031200,5648,2168,3480,0.38385269121813,0.61614730878187
17031031300,17031031300,7076,3590,3486,0.507348784624081,0.492651215375919
17031031400,17031031400,5150,4066,1084,0.789514563106796,0.210485436893204
17031040100,17031040100,3985,2792,1193,0.700627352572146,0.299372647427854
17031040201,17031040201,6218,4513,1705,0.725796075908652,0.274203924091348
17031040401,17031040401,3092,2369,723,0.766170763260026,0.233829236739974
17031040402,17031040402,4468,3493,975,0.781781557743957,0.218218442256043
17031040700,17031040700,3123,2471,652,0.791226384886327,0.208773615113673
17031040800,17031040800,1514,1221,293,0.806472919418758,0.193527080581242
17031040900,17031040900,1950,1634,316,0.837948717948718,0.162051282051282
17031050100,17031050100,2290,1976,314,0.862882096069869,0.137117903930131
17031050500,17031050500,4754,4203,551,0.884097602019352,0.115902397980648
17031050700,17031050700,1418,1256,162,0.885754583921015,0.114245416078985
17031050800,17031050800,1289,1139,150,0.883630721489527,0.116369278510473
17031051200,17031051200,1516,1355,161,0.893799472295514,0.106200527704486
17031051300,17031051300,2683,2340,343,0.872158032053671,0.127841967946329
17031051400,17031051400,2077,1518,559,0.730861819932595,0.269138180067405
17031060100,17031060100,2569,2236,333,0.870377578824445,0.129622421175555
17031060200,17031060200,2111,1635,476,0.774514448128849,0.225485551871151
17031060500,17031060500,1309,1001,308,0.764705882352941,0.235294117647059
17031060800,17031060800,4837,3716,1121,0.768244779822204,0.231755220177796
17031061000,17031061000,1647,1481,166,0.899210686095932,0.100789313904068
17031061100,17031061100,1379,1276,103,0.925308194343727,0.0746918056562726
17031061200,17031061200,1889,1708,181,0.904182106934886,0.0958178930651138
17031061500,17031061500,1707,1562,145,0.915055653192736,0.0849443468072643
17031061800,17031061800,1112,889,223,0.799460431654676,0.200539568345324
17031061901,17031061901,3433,2811,622,0.818817360908826,0.181182639091174
17031062000,17031062000,2569,2251,318,0.876216426625146,0.123783573374854
17031062100,17031062100,3436,2949,487,0.858265424912689,0.141734575087311
17031062200,17031062200,2870,2560,310,0.89198606271777,0.10801393728223
17031062300,17031062300,1513,1389,124,0.918043621943159,0.0819563780568408
17031062500,17031062500,1497,1286,211,0.859051436205745,0.140948563794255
17031062600,17031062600,2226,1925,301,0.864779874213837,0.135220125786163
17031062700,17031062700,2724,2400,324,0.881057268722467,0.118942731277533
17031062900,17031062900,3976,3584,392,0.901408450704225,0.0985915492957746
17031063000,17031063000,2973,2536,437,0.853010427177935,0.146989572822065
17031063200,17031063200,6345,5326,1019,0.83940110323089,0.16059889676911
17031063301,17031063301,2641,2096,545,0.793638773191973,0.206361226808027
17031063302,17031063302,3996,3380,616,0.845845845845846,0.154154154154154
17031063303,17031063303,1201,1073,128,0.893422148209825,0.106577851790175
17031070102,17031070102,2413,2063,350,0.85495234148363,0.14504765851637
17031070103,17031070103,1709,1412,297,0.826214160327677,0.173785839672323
17031070200,17031070200,3900,3327,573,0.853076923076923,0.146923076923077
17031070400,17031070400,2984,2646,338,0.886729222520107,0.113270777479893
17031070500,17031070500,2928,2647,281,0.904030054644809,0.0959699453551912
17031070600,17031070600,2981,2630,351,0.882254277088225,0.117745722911775
17031071100,17031071100,2944,2590,354,0.879755434782609,0.120244565217391
17031071200,17031071200,1906,1679,227,0.88090241343127,0.11909758656873
17031071400,17031071400,4570,3888,682,0.850765864332604,0.149234135667396
17031071500,17031071500,5768,5100,668,0.884188626907074,0.115811373092926
17031071800,17031071800,2646,2051,595,0.775132275132275,0.224867724867725
17031080100,17031080100,6013,5448,565,0.906036920006652,0.0939630799933477
17031080202,17031080202,3498,3112,386,0.889651229273871,0.110348770726129
17031080300,17031080300,4315,3590,725,0.831981460023175,0.168018539976825
17031081000,17031081000,7546,5672,1874,0.751656506758548,0.248343493241452
17031081100,17031081100,3640,2713,927,0.74532967032967,0.25467032967033
17031081201,17031081201,4059,3422,637,0.843064794284306,0.156935205715694
17031081202,17031081202,2995,2713,282,0.905843071786311,0.0941569282136895
17031081300,17031081300,4884,4110,774,0.841523341523342,0.158476658476658
