"GEOID","GEO.display.label","pop","pop.white","pop.not.white","pct.white","pct.not.white"
55079000102,55079000102,3507,1142,2365,0.325634445394924,0.674365554605076
55079000201,55079000201,5450,1291,4159,0.236880733944954,0.763119266055046
55079000202,55079000202,6101,2449,3652,0.40140960498279,0.59859039501721
55079000301,55079000301,1483,1254,229,0.845583277140931,0.154416722859069
55079000302,55079000302,3028,388,2640,0.128137384412153,0.871862615587847
55079000303,55079000303,1873,906,967,0.483715963694608,0.516284036305392
55079000304,55079000304,3382,1389,1993,0.41070372560615,0.58929627439385
55079000501,55079000501,3450,1687,1763,0.488985507246377,0.511014492753623
55079000600,55079000600,6290,1826,4464,0.290302066772655,0.709697933227345
55079000800,55079000800,5129,1290,3839,0.251511015792552,0.748488984207448
55079000900,55079000900,3694,699,2995,0.189225771521386,0.810774228478614
55079001000,55079001000,3654,663,2991,0.181444991789819,0.818555008210181
55079001300,55079001300,3733,621,3112,0.166354138762389,0.833645861237611
55079001700,55079001700,4458,1087,3371,0.243831314490803,0.756168685509197
55079001800,55079001800,3153,471,2682,0.149381541389153,0.850618458610847
55079002200,55079002200,1790,643,1147,0.359217877094972,0.640782122905028
55079002300,55079002300,4406,187,4219,0.0424421243758511,0.957557875624149
55079002600,55079002600,2829,186,2643,0.0657476139978791,0.934252386002121
55079002800,55079002800,2252,197,2055,0.0874777975133215,0.912522202486678
55079002900,55079002900,2179,306,1873,0.140431390546122,0.859568609453878
55079003200,55079003200,2819,457,2362,0.162114224902448,0.837885775097552
55079003300,55079003300,5182,1279,3903,0.246815901196449,0.753184098803551
55079003400,55079003400,5533,2229,3304,0.402855593710464,0.597144406289535
55079003500,55079003500,3410,540,2870,0.158357771260997,0.841642228739003
55079003600,55079003600,1893,216,1677,0.114104595879556,0.885895404120444
55079004000,55079004000,2662,121,2541,0.0454545454545455,0.954545454545455
55079004100,55079004100,2565,132,2433,0.0514619883040936,0.948538011695906
55079004300,55079004300,5349,143,5206,0.0267339689661619,0.973266031033838
55079004400,55079004400,3333,725,2608,0.217521752175218,0.782478247824782
55079004500,55079004500,2478,60,2418,0.0242130750605327,0.975786924939467
55079004900,55079004900,4506,756,3750,0.167776298268975,0.832223701731025
55079005100,55079005100,3401,712,2689,0.209350191120259,0.790649808879741
55079005300,55079005300,1920,1318,602,0.686458333333333,0.313541666666667
55079005400,55079005400,3690,2797,893,0.757994579945799,0.242005420054201
55079005600,55079005600,2198,1945,253,0.884895359417652,0.115104640582348
55079005700,55079005700,2371,1886,485,0.795444959932518,0.204555040067482
55079005800,55079005800,3430,2278,1152,0.664139941690962,0.335860058309038
55079005900,55079005900,3614,971,2643,0.268677365799668,0.731322634200332
55079006100,55079006100,2320,206,2114,0.0887931034482759,0.911206896551724
55079006500,55079006500,2628,25,2603,0.00951293759512938,0.990487062404871
55079006900,55079006900,2585,181,2404,0.0700193423597679,0.929980657640232
55079007000,55079007000,3020,201,2819,0.0665562913907285,0.933443708609272
55079007100,55079007100,1912,1386,526,0.72489539748954,0.27510460251046
55079007200,55079007200,2791,1884,907,0.675026872088857,0.324973127911143
55079007400,55079007400,4122,3770,352,0.914604560892771,0.0853954391072295
55079007500,55079007500,2706,2513,193,0.928677014042868,0.0713229859571323
55079007800,55079007800,3446,3186,260,0.924550203134068,0.0754497968659316
55079008000,55079008000,1951,1306,645,0.669400307534598,0.330599692465402
55079008100,55079008100,1331,220,1111,0.165289256198347,0.834710743801653
55079008700,55079008700,1410,28,1382,0.0198581560283688,0.980141843971631
55079008800,55079008800,2121,44,2077,0.0207449316360207,0.979255068363979
55079008900,55079008900,1462,72,1390,0.0492476060191518,0.950752393980848
55079009100,55079009100,2425,166,2259,0.0684536082474227,0.931546391752577
55079009200,55079009200,1901,413,1488,0.217254076801683,0.782745923198317
55079009300,55079009300,2535,1400,1135,0.552268244575937,0.447731755424063
55079009400,55079009400,2423,1969,454,0.812628972348329,0.187371027651671
55079009500,55079009500,2121,1533,588,0.722772277227723,0.277227722772277
55079009900,55079009900,1458,80,1378,0.0548696844993141,0.945130315500686
55079010600,55079010600,1192,351,841,0.294463087248322,0.705536912751678
55079011000,55079011000,3428,2711,717,0.790840140023337,0.209159859976663
55079011100,55079011100,1481,1269,212,0.856853477380148,0.143146522619852
55079011200,55079011200,2219,1775,444,0.7999098693105,0.2000901306895
55079011300,55079011300,1829,1571,258,0.858939311098961,0.141060688901039
55079011400,55079011400,1137,902,235,0.793315743183817,0.206684256816183
55079012200,55079012200,2557,285,2272,0.111458740711772,0.888541259288228
55079012400,55079012400,2592,1332,1260,0.513888888888889,0.486111111111111
55079012500,55079012500,2014,1720,294,0.854021847070506,0.145978152929494
55079012600,55079012600,2169,1876,293,0.864914707238359,0.135085292761641
55079012700,55079012700,1189,1081,108,0.909167367535744,0.0908326324642557
55079013000,55079013000,1800,1401,399,0.778333333333333,0.221666666666667
55079013300,55079013300,1066,484,582,0.454033771106942,0.545966228893058
55079013500,55079013500,1911,298,1613,0.155939298796442,0.844060701203558
55079013600,55079013600,2489,482,2007,0.193652069104058,0.806347930895942
55079014100,55079014100,1551,221,1330,0.142488716956802,0.857511283043198
55079014600,55079014600,3946,2869,1077,0.727065382665991,0.272934617334009
55079014700,55079014700,3291,2179,1112,0.662108781525372,0.337891218474628
55079014900,55079014900,1483,589,894,0.397167902899528,0.602832097100472
55079015900,55079015900,3819,1808,2011,0.473422361874836,0.526577638125164
55079016000,55079016000,3310,1498,1812,0.452567975830816,0.547432024169184
55079016100,55079016100,3574,1754,1820,0.49076664801343,0.50923335198657
