"GEOID","GEO.display.label","pop","pop.white","pop.not.white","pct.white","pct.not.white"
20003953600,20003953600,5104,4941,163,0.968064263322884,0.031935736677116
20005081600,20005081600,4488,4335,153,0.965909090909091,0.0340909090909091
20005081700,20005081700,6403,5576,827,0.870841792909574,0.129158207090426
20005081800,20005081800,2907,2687,220,0.924320605435156,0.0756793945648435
20045000200,20045000200,6819,5423,1396,0.795277899985335,0.204722100014665
20045000300,20045000300,7367,6572,795,0.892086330935252,0.107913669064748
20045000501,20045000501,3227,2611,616,0.809110629067245,0.190889370932755
20045000502,20045000502,5366,4821,545,0.898434588147596,0.101565411852404
20045000603,20045000603,5786,4951,835,0.855686138956101,0.144313861043899
20045000604,20045000604,5079,4432,647,0.872612719039181,0.127387280960819
20045000702,20045000702,6405,5365,1040,0.837626854020297,0.162373145979703
20045000797,20045000797,4786,4198,588,0.877141663184288,0.122858336815712
20045000801,20045000801,5498,4432,1066,0.806111313204802,0.193888686795198
20045000802,20045000802,5640,4397,1243,0.779609929078014,0.220390070921986
20045000902,20045000902,2118,1636,482,0.772426817752597,0.227573182247403
20045001002,20045001002,5747,4426,1321,0.770140943100748,0.229859056899252
20045001202,20045001202,7295,6817,478,0.934475668265936,0.0655243317340645
20045001203,20045001203,6651,6268,383,0.94241467448504,0.0575853255149602
20045001500,20045001500,2431,2240,191,0.921431509666804,0.0785684903331962
20045001600,20045001600,8687,7614,1073,0.876482099689191,0.123517900310809
20059954300,20059954300,5473,5027,446,0.918509044399781,0.0814909556002192
20059954400,20059954400,4664,4184,480,0.897084048027444,0.102915951972556
20087020101,20087020101,6178,5955,223,0.963904176108773,0.0360958238912269
20087020300,20087020300,5663,5453,210,0.96291718170581,0.0370828182941904
20091980001,20091980001,5,5,0,1,0
20091050100,20091050100,4245,3605,640,0.849234393404005,0.150765606595995
20091050301,20091050301,3904,3090,814,0.791495901639344,0.208504098360656
20091050302,20091050302,1514,1314,200,0.867899603698811,0.132100396301189
20091050400,20091050400,4699,3861,838,0.821664183868908,0.178335816131092
20091050500,20091050500,2591,2267,324,0.874951756078734,0.125048243921266
20091050600,20091050600,4481,4142,339,0.924347243918768,0.0756527560812319
20091050700,20091050700,4555,4353,202,0.955653128430296,0.0443468715697036
20091050800,20091050800,2584,2509,75,0.970975232198142,0.0290247678018576
20091050900,20091050900,4496,4308,188,0.958185053380783,0.041814946619217
20091051000,20091051000,3566,3437,129,0.963825014021312,0.0361749859786876
20091051100,20091051100,3531,3049,482,0.863494760691022,0.136505239308978
20091051200,20091051200,3893,3392,501,0.871307474955048,0.128692525044952
20091051300,20091051300,4139,3784,355,0.914230490456632,0.0857695095433679
20091051400,20091051400,3102,2992,110,0.964539007092199,0.0354609929078015
20091051500,20091051500,3950,3684,266,0.932658227848101,0.0673417721518987
20091051600,20091051600,5050,4880,170,0.966336633663366,0.0336633663366337
20091051700,20091051700,4470,4310,160,0.96420581655481,0.0357941834451901
20091051802,20091051802,5792,4890,902,0.844267955801105,0.155732044198895
20091051803,20091051803,4383,3676,707,0.838694957791467,0.161305042208533
20091051804,20091051804,5024,4317,707,0.859275477707006,0.140724522292994
20091051805,20091051805,5382,4942,440,0.918246005202527,0.081753994797473
20091051806,20091051806,4555,4222,333,0.926893523600439,0.0731064763995609
20091051902,20091051902,4252,3683,569,0.86618062088429,0.13381937911571
20091051903,20091051903,3123,2398,725,0.767851424911944,0.232148575088056
20091051906,20091051906,5694,3850,1844,0.67615033368458,0.32384966631542
20091051907,20091051907,3712,2626,1086,0.707435344827586,0.292564655172414
20091051909,20091051909,5288,4622,666,0.874054462934947,0.125945537065053
20091052001,20091052001,2134,1760,374,0.824742268041237,0.175257731958763
20091052003,20091052003,6413,5201,1212,0.811008888195852,0.188991111804148
20091052004,20091052004,1656,1368,288,0.826086956521739,0.173913043478261
20091052101,20091052101,2026,1721,305,0.849457058242843,0.150542941757157
20091052201,20091052201,3524,2779,745,0.788592508513053,0.211407491486947
20091052202,20091052202,3290,3060,230,0.930091185410334,0.0699088145896657
20091052303,20091052303,7192,5646,1546,0.78503893214683,0.21496106785317
20091052304,20091052304,4823,4176,647,0.865851130002073,0.134148869997927
20091052305,20091052305,4516,4184,332,0.926483613817538,0.0735163861824624
20091052306,20091052306,3305,3042,263,0.920423600605144,0.0795763993948563
20091052405,20091052405,7593,5776,1817,0.760700645331226,0.239299354668774
20091052410,20091052410,5214,4626,588,0.88722669735328,0.11277330264672
20091052414,20091052414,4049,3732,317,0.921709063966412,0.0782909360335885
20091052418,20091052418,3253,1911,1342,0.587457731324931,0.412542268675069
20091052421,20091052421,3802,3530,272,0.92845870594424,0.0715412940557602
20091052502,20091052502,1648,1527,121,0.926577669902913,0.0734223300970874
20091052504,20091052504,4941,4027,914,0.815017202995345,0.184982797004655
20091052601,20091052601,7822,7145,677,0.913449245717208,0.0865507542827921
20091052603,20091052603,16774,15083,1691,0.899189221414093,0.100810778585907
20091052604,20091052604,1521,1421,100,0.934253780407627,0.0657462195923735
20091052607,20091052607,1680,1577,103,0.938690476190476,0.0613095238095238
20091052700,20091052700,7032,6394,638,0.909271899886234,0.0907281001137656
20091052801,20091052801,9240,8353,887,0.904004329004329,0.095995670995671
20091052802,20091052802,7700,6685,1015,0.868181818181818,0.131818181818182
20091052803,20091052803,3982,2903,1079,0.729030637870417,0.270969362129583
20091052904,20091052904,3299,2770,529,0.839648378296453,0.160351621703547
20091052906,20091052906,4888,4041,847,0.826718494271686,0.173281505728314
20091052907,20091052907,4654,3524,1130,0.757198109153416,0.242801890846584
20091052908,20091052908,5839,4464,1375,0.764514471656106,0.235485528343894
20091052910,20091052910,3879,3414,465,0.880123743232792,0.119876256767208
20091053002,20091053002,4859,4029,830,0.829182959456678,0.170817040543322
20091053006,20091053006,3212,2810,402,0.874844333748443,0.125155666251557
20091053007,20091053007,4814,4056,758,0.842542584129622,0.157457415870378
20091053008,20091053008,4579,3799,780,0.829657130377812,0.170342869622188
20091053010,20091053010,4674,4128,546,0.883183568677792,0.116816431322208
20091053011,20091053011,2161,1799,362,0.832484960666358,0.167515039333642
20091053101,20091053101,4093,3444,649,0.841436599071586,0.158563400928414
20091053102,20091053102,4415,3599,816,0.815175537938845,0.184824462061155
20091053105,20091053105,3152,2399,753,0.761104060913706,0.238895939086294
20091053108,20091053108,4208,3475,733,0.825807984790874,0.174192015209126
20091053110,20091053110,3825,3300,525,0.862745098039216,0.137254901960784
20091053201,20091053201,2067,1890,177,0.914368650217707,0.0856313497822931
20091053202,20091053202,3565,3152,413,0.884151472650771,0.115848527349229
20091053203,20091053203,5176,4449,727,0.859544049459042,0.140455950540958
20091053301,20091053301,5170,4817,353,0.931721470019342,0.0682785299806576
20091053403,20091053403,3948,3161,787,0.800658561296859,0.199341438703141
20091053406,20091053406,8605,7552,1053,0.877629285299245,0.122370714700755
